LOCATION.X,LOCATION.Y,LOCATION.Z,ROTATION.ROLL,ROTATION.YAW,ROTATION.PITCH,LANE_WIDTH,LOCATION.X OF LEFT WAYPOINTS,LOCATION.Y OF LEFT WAYPOINTS,LOCATION.Z OF LEFT WAYPOINTS,LOCATION.X OF RIGHT WAYPOINT,LOCATION.Y OF RIGHT WAYPOINT,LOCATION.Z OF RIGHT WAYPOINT,ROAD_OPTION
1.7661895751953125,96.27467346191406,0.0,0.0,269.637451171875,360.0,3.5,-0.23377037048339844,96.28732299804688,0.0,5.266119003295898,96.25252532958984,0.0,RoadOption.LANEFOLLOW
1.7598624229431152,95.27468872070312,0.0,0.0,269.637451171875,360.0,3.5,-0.2400975227355957,95.28733825683594,0.0,5.259791851043701,95.2525405883789,0.0,RoadOption.LANEFOLLOW
1.7535347938537598,94.27471160888672,0.0,0.0,269.637451171875,360.0,3.5,-0.24642515182495117,94.28736114501953,0.0,5.253464221954346,94.2525634765625,0.0,RoadOption.LANEFOLLOW
1.7472076416015625,93.27473449707031,0.0,0.0,269.637451171875,360.0,3.5,-0.25275230407714844,93.28738403320312,0.0,5.247137069702148,93.2525863647461,0.0,RoadOption.LANEFOLLOW
1.740880012512207,92.27474975585938,0.0,0.0,269.637451171875,360.0,3.5,-0.2590799331665039,92.28739929199219,0.0,5.240809440612793,92.25260162353516,0.0,RoadOption.LANEFOLLOW
1.7345528602600098,91.27476501464844,0.0,0.0,269.637451171875,360.0,3.5,-0.26540708541870117,91.28741455078125,0.0,5.234482288360596,91.25261688232422,0.0,RoadOption.LANEFOLLOW
1.7282252311706543,90.27479553222656,0.0,0.0,269.637451171875,360.0,3.5,-0.27173471450805664,90.28744506835938,0.0,5.22815465927124,90.25264739990234,0.0,RoadOption.LANEFOLLOW
1.721898078918457,89.27481079101562,0.0,0.0,269.637451171875,360.0,3.5,-0.2780618667602539,89.28746032714844,0.0,5.221827507019043,89.2526626586914,0.0,RoadOption.LANEFOLLOW
1.7155704498291016,88.27482604980469,0.0,0.0,269.637451171875,360.0,3.5,-0.2843894958496094,88.2874755859375,0.0,5.2154998779296875,88.25267791748047,0.0,RoadOption.LANEFOLLOW
1.7092432975769043,87.27484893798828,0.0,0.0,269.637451171875,360.0,3.5,-0.29071664810180664,87.2874984741211,0.0,5.20917272567749,87.25270080566406,0.0,RoadOption.LANEFOLLOW
1.702916145324707,86.27487182617188,0.0,0.0,269.637451171875,360.0,3.5,-0.2970438003540039,86.28752136230469,0.0,5.202845573425293,86.25272369384766,0.0,RoadOption.LANEFOLLOW
1.6965885162353516,85.27488708496094,0.0,0.0,269.637451171875,360.0,3.5,-0.3033714294433594,85.28753662109375,0.0,5.1965179443359375,85.25273895263672,0.0,RoadOption.LANEFOLLOW
1.690260887145996,84.27490997314453,0.0,0.0,269.637451171875,360.0,3.5,-0.30969905853271484,84.28755950927734,0.0,5.190190315246582,84.25276184082031,0.0,RoadOption.LANEFOLLOW
1.6839337348937988,83.27493286132812,0.0,0.0,269.637451171875,360.0,3.5,-0.3160262107849121,83.28758239746094,0.0,5.183863162994385,83.2527847290039,0.0,RoadOption.LANEFOLLOW
1.6776065826416016,82.27494812011719,0.0,0.0,269.637451171875,360.0,3.5,-0.3223533630371094,82.28759765625,0.0,5.1775360107421875,82.25279998779297,0.0,RoadOption.LANEFOLLOW
1.671278953552246,81.27497100830078,0.0,0.0,269.637451171875,360.0,3.5,-0.32868099212646484,81.2876205444336,0.0,5.171208381652832,81.25282287597656,0.0,RoadOption.LANEFOLLOW
1.6649513244628906,80.27499389648438,0.0,0.0,269.637451171875,360.0,3.5,-0.3350086212158203,80.28764343261719,0.0,5.164880752563477,80.25284576416016,0.0,RoadOption.LANEFOLLOW
1.6586241722106934,79.27500915527344,0.0,0.0,269.637451171875,360.0,3.5,-0.3413357734680176,79.28765869140625,0.0,5.158553600311279,79.25286102294922,0.0,RoadOption.LANEFOLLOW
1.652297019958496,78.2750244140625,0.0,0.0,269.637451171875,360.0,3.5,-0.34766292572021484,78.28767395019531,0.0,5.152226448059082,78.25287628173828,0.0,RoadOption.LANEFOLLOW
1.6459693908691406,77.27505493164062,0.0,0.0,269.637451171875,360.0,3.5,-0.3539905548095703,77.28770446777344,0.0,5.145898818969727,77.2529067993164,0.0,RoadOption.LANEFOLLOW
1.6396417617797852,76.27507019042969,0.0,0.0,269.637451171875,360.0,3.5,-0.3603181838989258,76.2877197265625,0.0,5.139571189880371,76.25292205810547,0.0,RoadOption.LANEFOLLOW
1.633314609527588,75.27508544921875,0.0,0.0,269.637451171875,360.0,3.5,-0.36664533615112305,75.28773498535156,0.0,5.133244037628174,75.25293731689453,0.0,RoadOption.LANEFOLLOW
1.6269874572753906,74.27510833740234,0.0,0.0,269.637451171875,360.0,3.5,-0.3729724884033203,74.28775787353516,0.0,5.126916885375977,74.25296020507812,0.0,RoadOption.LANEFOLLOW
1.6206598281860352,73.27513122558594,0.0,0.0,269.637451171875,360.0,3.5,-0.3793001174926758,73.28778076171875,0.0,5.120589256286621,73.25298309326172,0.0,RoadOption.LANEFOLLOW
1.614332675933838,72.275146484375,0.0,0.0,269.637451171875,360.0,3.5,-0.38562726974487305,72.28779602050781,0.0,5.114262104034424,72.25299835205078,0.0,RoadOption.LANEFOLLOW
1.6080050468444824,71.2751693725586,0.0,0.0,269.637451171875,360.0,3.5,-0.3919548988342285,71.2878189086914,0.0,5.107934474945068,71.25302124023438,0.0,RoadOption.LANEFOLLOW
1.6016778945922852,70.27519226074219,0.0,0.0,269.637451171875,360.0,3.5,-0.3982820510864258,70.287841796875,0.0,5.101607322692871,70.25304412841797,0.0,RoadOption.LANEFOLLOW
1.5953502655029297,69.27520751953125,0.0,0.0,269.637451171875,360.0,3.5,-0.40460968017578125,69.28785705566406,0.0,5.095279693603516,69.25305938720703,0.0,RoadOption.LANEFOLLOW
1.5890231132507324,68.27523040771484,0.0,0.0,269.637451171875,360.0,3.5,-0.4109368324279785,68.28787994384766,0.0,5.088952541351318,68.25308227539062,0.0,RoadOption.LANEFOLLOW
1.582695484161377,67.27525329589844,0.0,0.0,269.637451171875,360.0,3.5,-0.417264461517334,67.28790283203125,0.0,5.082624912261963,67.25310516357422,0.0,RoadOption.LANEFOLLOW
1.5763683319091797,66.2752685546875,0.0,0.0,269.637451171875,360.0,3.5,-0.42359161376953125,66.28791809082031,0.0,5.076297760009766,66.25312042236328,0.0,RoadOption.LANEFOLLOW
1.5700407028198242,65.2752914428711,0.0,0.0,269.637451171875,360.0,3.5,-0.4299192428588867,65.2879409790039,0.0,5.06997013092041,65.25314331054688,0.0,RoadOption.LANEFOLLOW
1.563713550567627,64.27531433105469,0.0,0.0,269.637451171875,360.0,3.5,-0.436246395111084,64.2879638671875,0.0,5.063642978668213,64.25316619873047,0.0,RoadOption.LANEFOLLOW
1.5573859214782715,63.27532958984375,0.0,0.0,269.637451171875,360.0,3.5,-0.44257402420043945,63.287986755371094,0.0,5.057315349578857,63.2531852722168,0.0,RoadOption.LANEFOLLOW
1.5510587692260742,62.275352478027344,0.0,0.0,269.637451171875,360.0,3.5,-0.4489011764526367,62.28800964355469,0.0,5.05098819732666,62.25320816040039,0.0,RoadOption.LANEFOLLOW
1.5447311401367188,61.275367736816406,0.0,0.0,269.637451171875,360.0,3.5,-0.4552288055419922,61.28802490234375,0.0,5.044660568237305,61.25322341918945,0.0,RoadOption.LANEFOLLOW
1.5384039878845215,60.275390625,0.0,0.0,269.637451171875,360.0,3.5,-0.46155595779418945,60.288047790527344,0.0,5.038333415985107,60.25324630737305,0.0,RoadOption.LANEFOLLOW
1.532076358795166,59.27540969848633,0.0,0.0,269.637451171875,360.0,3.5,-0.4678835868835449,59.28806686401367,0.0,5.032005786895752,59.253265380859375,0.0,RoadOption.LANEFOLLOW
1.5257492065429688,58.275428771972656,0.0,0.0,269.637451171875,360.0,3.5,-0.4742107391357422,58.2880859375,0.0,5.025678634643555,58.2532844543457,0.0,RoadOption.LANEFOLLOW
1.5194215774536133,57.27545166015625,0.0,0.0,269.637451171875,360.0,3.5,-0.48053836822509766,57.288108825683594,0.0,5.019351005554199,57.2533073425293,0.0,RoadOption.LANEFOLLOW
1.513094425201416,56.27547073364258,0.0,0.0,269.637451171875,360.0,3.5,-0.4868655204772949,56.28812789916992,0.0,5.013023853302002,56.253326416015625,0.0,RoadOption.LANEFOLLOW
1.5067667961120605,55.275489807128906,0.0,0.0,269.637451171875,360.0,3.5,-0.4931931495666504,55.28814697265625,0.0,5.0066962242126465,55.25334548950195,0.0,RoadOption.LANEFOLLOW
1.5004396438598633,54.2755126953125,0.0,0.0,269.637451171875,360.0,3.5,-0.49952030181884766,54.288169860839844,0.0,5.000369071960449,54.25336837768555,0.0,RoadOption.LANEFOLLOW
1.4941120147705078,53.27553176879883,0.0,0.0,269.637451171875,360.0,3.5,-0.5058479309082031,53.28818893432617,0.0,4.994041442871094,53.253387451171875,0.0,RoadOption.LANEFOLLOW
1.4877848625183105,52.275550842285156,0.0,0.0,269.637451171875,360.0,3.5,-0.5121750831604004,52.2882080078125,0.0,4.9877142906188965,52.2534065246582,0.0,RoadOption.LANEFOLLOW
1.481457233428955,51.275569915771484,0.0,0.0,269.637451171875,360.0,3.5,-0.5185027122497559,51.28822708129883,0.0,4.981386661529541,51.25342559814453,0.0,RoadOption.LANEFOLLOW
1.4751300811767578,50.27558898925781,0.0,0.0,269.637451171875,360.0,3.5,-0.5248298645019531,50.288246154785156,0.0,4.975059509277344,50.25344467163086,0.0,RoadOption.LANEFOLLOW
1.4688024520874023,49.275611877441406,0.0,0.0,269.637451171875,360.0,3.5,-0.5311574935913086,49.28826904296875,0.0,4.968731880187988,49.25346755981445,0.0,RoadOption.LANEFOLLOW
1.462475299835205,48.275630950927734,0.0,0.0,269.637451171875,360.0,3.5,-0.5374846458435059,48.28828811645508,0.0,4.962404727935791,48.25348663330078,0.0,RoadOption.LANEFOLLOW
1.4561476707458496,47.27565002441406,0.0,0.0,269.637451171875,360.0,3.5,-0.5438122749328613,47.288307189941406,0.0,4.9560770988464355,47.25350570678711,0.0,RoadOption.LANEFOLLOW
1.4498205184936523,46.27566909790039,0.0,0.0,269.637451171875,360.0,3.5,-0.5501394271850586,46.288326263427734,0.0,4.949749946594238,46.25352478027344,0.0,RoadOption.LANEFOLLOW
1.4434928894042969,45.275691986083984,0.0,0.0,269.637451171875,360.0,3.5,-0.5564670562744141,45.28834915161133,0.0,4.943422317504883,45.25354766845703,0.0,RoadOption.LANEFOLLOW
1.4326095581054688,43.555721282958984,0.0,0.0,-90.36251831054688,360.0,3.5,-0.5673501491546631,43.56837844848633,0.0,4.932539939880371,43.53357696533203,0.0,RoadOption.LANEFOLLOW
1.4326095581054688,43.555721282958984,0.0,0.0,-90.36251831054688,360.0,3.5,-0.5673501491546631,43.56837844848633,0.0,4.932539939880371,43.53357696533203,0.0,RoadOption.RIGHT
1.419956922531128,41.55576705932617,0.0,0.0,-90.36251831054688,360.0,3.5,-0.5800030827522278,41.56842041015625,0.0,4.919887065887451,41.53361892700195,0.0,RoadOption.RIGHT
1.419956922531128,41.55576705932617,0.0,0.0,-90.36251831054688,360.0,3.5,-0.5800030827522278,41.56842041015625,0.0,4.919887065887451,41.53361892700195,0.0,RoadOption.RIGHT
1.4267692565917969,40.51084899902344,0.0,0.0,-88.89047241210938,360.0,3.5,-0.5728557109832764,40.47212219238281,0.0,4.926113128662109,40.5786247253418,0.0,RoadOption.RIGHT
1.4604206085205078,39.46646499633789,0.0,0.0,-87.41839599609375,360.0,3.5,-0.5375495553016663,39.376380920410156,0.0,4.956868648529053,39.62411117553711,0.0,RoadOption.RIGHT
1.5208919048309326,38.42327880859375,0.0,0.0,-85.94631958007812,360.0,3.5,-0.47410470247268677,38.281898498535156,0.0,5.012135982513428,38.67069625854492,0.0,RoadOption.RIGHT
1.6081418991088867,37.38199996948242,0.0,0.0,-84.4742431640625,360.0,3.5,-0.38256412744522095,37.189414978027344,0.0,5.0918779373168945,37.719024658203125,0.0,RoadOption.RIGHT
1.7221152782440186,36.343299865722656,0.0,0.0,-83.002197265625,360.0,3.5,-0.26298660039901733,36.09963607788086,0.0,5.196043491363525,36.76970672607422,0.0,RoadOption.RIGHT
1.8627331256866455,35.30786895751953,0.0,0.0,-81.5301513671875,360.0,3.5,-0.11545401811599731,35.0132942199707,0.0,5.324560642242432,35.82338333129883,0.0,RoadOption.RIGHT
2.0298991203308105,34.27639389038086,0.0,0.0,-80.05807495117188,360.0,3.5,0.059932589530944824,33.931095123291016,0.0,5.4773406982421875,34.88066864013672,0.0,RoadOption.RIGHT
2.223517656326294,33.24955368041992,0.0,0.0,-78.58599853515625,360.0,3.5,0.26307183504104614,32.853759765625,0.0,5.654297828674316,33.94219207763672,0.0,RoadOption.RIGHT
2.4434447288513184,32.22802734375,0.0,0.0,-77.11395263671875,360.0,3.5,0.4938133955001831,31.782005310058594,0.0,5.855299472808838,33.00857162475586,0.0,RoadOption.RIGHT
2.6895453929901123,31.212491989135742,0.0,0.0,-75.64189147949219,360.0,3.5,0.7520158886909485,30.716529846191406,0.0,6.0802226066589355,32.08042907714844,0.0,RoadOption.RIGHT
2.9616520404815674,30.203609466552734,0.0,0.0,-74.16981506347656,360.0,3.5,1.0375030040740967,29.658037185668945,0.0,6.32891321182251,31.158363342285156,0.0,RoadOption.RIGHT
3.2505362033843994,29.221710205078125,0.0,0.0,-73.39973449707031,360.0,3.5,1.3338935375213623,28.650325775146484,0.0,6.604660987854004,30.221635818481445,0.0,RoadOption.RIGHT
3.5362284183502197,28.263389587402344,0.0,0.0,-73.39973449707031,360.0,3.5,1.6195857524871826,27.692005157470703,0.0,6.890353202819824,29.263315200805664,0.0,RoadOption.RIGHT
3.836836338043213,27.272241592407227,0.0,0.0,-72.22903442382812,360.0,3.5,1.932267665863037,26.661815643310547,0.0,7.169831275939941,28.340484619140625,0.0,RoadOption.RIGHT
4.190049171447754,26.251399993896484,0.0,0.0,-69.59951782226562,360.0,3.5,2.31549072265625,25.554241180419922,0.0,7.470526218414307,27.4714298248291,0.0,RoadOption.RIGHT
4.589722633361816,25.247840881347656,0.0,0.0,-66.97001647949219,360.0,3.5,2.749122381210327,24.465415954589844,0.0,7.810774326324463,26.617084503173828,0.0,RoadOption.RIGHT
5.035017013549805,24.263671875,0.0,0.0,-64.34049987792969,360.0,3.5,3.232250213623047,23.397628784179688,0.0,8.189859390258789,25.77924919128418,0.0,RoadOption.RIGHT
5.524993896484375,23.30097007751465,0.0,0.0,-61.71098327636719,360.0,3.5,3.763857364654541,22.353132247924805,0.0,8.606983184814453,24.959688186645508,0.0,RoadOption.RIGHT
6.058620929718018,22.361759185791016,0.0,0.0,-59.08146667480469,360.0,3.5,4.342823028564453,21.334121704101562,0.0,9.061266899108887,24.160123825073242,0.0,RoadOption.RIGHT
6.634775161743164,21.448022842407227,0.0,0.0,-56.45195007324219,360.0,3.5,4.967929840087891,20.342750549316406,0.0,9.551755905151367,23.382247924804688,0.0,RoadOption.RIGHT
7.252241611480713,20.561676025390625,0.0,0.0,-53.82244873046875,360.0,3.5,5.637857913970947,19.38109588623047,0.0,10.077412605285645,22.627687454223633,0.0,RoadOption.RIGHT
7.909723281860352,19.70458984375,0.0,0.0,-51.19293212890625,360.0,3.5,6.351202011108398,18.451190948486328,0.0,10.637136459350586,21.898038864135742,0.0,RoadOption.RIGHT
8.605831146240234,18.87857437133789,0.0,0.0,-48.56343078613281,360.0,3.5,7.1064534187316895,17.55499267578125,0.0,11.229743003845215,21.194839477539062,0.0,RoadOption.RIGHT
9.339102745056152,18.085359573364258,0.0,0.0,-45.93391418457031,360.0,3.5,7.902026176452637,16.694385528564453,0.0,11.853986740112305,20.51956558227539,0.0,RoadOption.RIGHT
10.107994079589844,17.32662582397461,0.0,0.0,-43.30439758300781,360.0,3.5,8.736244201660156,15.871186256408691,0.0,12.508554458618164,19.873645782470703,0.0,RoadOption.RIGHT
